time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,distance_from_almaty,year,month,day,day_of_year,week_of_year,source
2007-07-18 21:11:57.590000+00:00,42.132,78.937,10.0,4.6,mb,7.0,166.9,,1.09,us,usp000fgk7,2014-11-07T01:33:00.026Z,"52 km SE of Ak-Suu, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,200.47572678907179,2007,7,18,199,29,recent
2007-06-17 20:01:47.830000+00:00,41.961,77.293,35.0,3.9,mb,9.0,241.2,,1.61,us,usp000fe8c,2014-11-07T01:32:43.378Z,"22 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,3.0,reviewed,us,us,131.30781320740545,2007,6,17,168,24,recent
2007-06-06 11:09:26.680000+00:00,42.614,75.417,10.0,5.0,mwc,272.0,40.9,,0.96,us,usp000fdg0,2022-05-02T20:19:03.728Z,Kyrgyzstan,earthquake,,,,,reviewed,us,gcmt,130.18065828425966,2007,6,6,157,23,recent
2007-03-07 20:13:34.680000+00:00,42.69,78.507,10.0,4.0,mb,27.0,124.6,,1.24,us,usp000f69n,2014-11-07T01:31:49.821Z,"12 km ESE of Tyup, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,140.92749942358958,2007,3,7,66,10,recent
2006-12-25 20:01:00.450000+00:00,42.156,76.163,11.6,5.8,mwb,475.0,28.1,,1.0,us,usp000f0zk,2022-07-14T08:31:11.514Z,"33 km S of Balykchy, Kyrgyzstan",earthquake,,,,,reviewed,us,us,119.84868380573869,2006,12,25,359,52,recent
2006-12-20 23:12:05.560000+00:00,42.256,77.918,35.0,4.5,mb,22.0,95.6,,0.85,us,usp000f0p2,2014-11-07T01:31:10.271Z,"12 km SW of Kyzyl-Suu, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,127.06929006788093,2006,12,20,354,51,recent
2006-12-12 04:54:46.510000+00:00,44.557,79.547,10.0,4.4,mb,24.0,112.7,,1.11,us,usp000f028,2014-11-07T01:31:07.659Z,"56 km NW of Zharkent, Kazakhstan",earthquake,,,,3.0,reviewed,us,us,268.9772236336964,2006,12,12,346,50,recent
2006-11-22 00:02:05.030000+00:00,41.712,77.624,47.8,3.8,mb,9.0,218.0,,0.84,us,usp000eyg8,2014-11-07T01:30:55.445Z,"60 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,21.9,,1.0,reviewed,us,us,166.28942405934313,2006,11,22,326,47,recent
2006-11-20 19:13:30.500000+00:00,41.492,77.582,34.6,4.6,mb,32.0,138.2,,0.9,us,usp000eyda,2014-11-07T01:30:55.026Z,"79 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,20.1,,7.0,reviewed,us,us,188.14497113500673,2006,11,20,324,47,recent
2006-11-08 02:21:27.160000+00:00,42.615,75.387,10.0,4.8,mwc,117.0,48.1,,0.88,us,usp000ewv7,2016-11-09T06:32:22.786Z,"26 km SSE of Tokmok, Kyrgyzstan",earthquake,,,,,reviewed,us,gcmt,132.36290961938988,2006,11,8,312,45,recent
2006-10-13 00:41:46.910000+00:00,42.833,79.871,17.2,4.7,mb,129.0,28.5,,0.69,us,usp000ev2t,2014-11-07T01:30:33.456Z,"57 km ESE of Kegen, Kazakhstan",earthquake,,,,48.0,reviewed,us,us,245.96739874348683,2006,10,13,286,41,recent
2006-09-18 07:56:07.850000+00:00,42.499,78.196,46.3,4.2,mb,19.0,176.7,,0.99,us,usp000etar,2014-11-07T01:30:14.555Z,"16 km W of Karakol, Kyrgyzstan",earthquake,,10.7,,1.0,reviewed,us,us,127.159087749127,2006,9,18,261,38,recent
2006-06-04 15:10:06.140000+00:00,44.145,78.612,24.8,4.6,mb,93.0,69.1,,0.72,us,usp000ejpq,2014-11-07T01:29:19.278Z,"56 km ESE of Saryozek, Kazakhstan",earthquake,,,,44.0,reviewed,us,us,182.10229533888412,2006,6,4,155,22,recent
2006-03-07 20:34:13.150000+00:00,41.749,77.184,30.0,4.3,mb,28.0,112.2,,1.12,us,usp000ebmk,2014-11-07T01:28:29.318Z,"43 km S of Kadzhi-Say, Kyrgyzstan",earthquake,,0.0,,11.0,reviewed,us,us,152.41885032251201,2006,3,7,66,10,recent
2006-03-02 22:24:22.340000+00:00,43.093,78.596,35.0,3.8,mb,35.0,134.8,,0.99,us,usp000eb6s,2014-11-07T01:28:27.011Z,"44 km NNE of Tyup, Kyrgyzstan",earthquake,,,,8.0,reviewed,us,us,140.14222611578538,2006,3,2,61,9,recent
2006-02-16 11:42:22.230000+00:00,40.696,77.96,45.0,3.7,mb,27.0,128.6,,1.92,us,usp000ea5g,2014-11-07T01:28:18.830Z,"173 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,0.0,,3.0,reviewed,us,us,282.118108910595,2006,2,16,47,7,recent
2006-02-05 10:28:12.650000+00:00,41.864,77.022,14.7,4.5,mb,55.0,119.8,,0.93,us,usp000e9hm,2014-11-07T01:28:16.526Z,"33 km SSW of Kadzhi-Say, Kyrgyzstan",earthquake,,,,17.0,reviewed,us,us,138.00093812265902,2006,2,5,36,5,recent
2006-01-08 23:15:28.180000+00:00,41.489,78.787,35.0,3.9,mb,10.0,151.0,,0.92,us,usp000e7w2,2014-11-07T01:28:05.135Z,"114 km S of Ak-Suu, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,238.6287982910604,2006,1,8,8,1,recent
2005-12-28 01:52:49+00:00,42.736,75.375,2.9,4.1,mb,37.0,120.7,,,us,usp000e72m,2014-11-07T01:27:57.716Z,"13 km SSE of Tokmok, Kyrgyzstan",earthquake,,,,8.0,reviewed,nnc,us,128.2895915780623,2005,12,28,362,52,recent
2005-12-27 00:55:31.490000+00:00,42.774,75.778,23.6,3.7,mb,19.0,136.4,,1.16,us,usp000e704,2014-11-07T01:27:57.402Z,"7 km E of Kemin, Kyrgyzstan",earthquake,,9.2,,1.0,reviewed,us,us,96.0013329567287,2005,12,27,361,52,recent
2005-11-14 06:14:47.290000+00:00,41.112,79.029,10.0,4.2,mb,22.0,154.8,,1.17,us,usp000e44s,2014-11-07T01:27:39.279Z,"94 km W of Aykol, China",earthquake,,,,6.0,reviewed,us,us,283.8586754656765,2005,11,14,318,46,recent
2005-10-09 12:00:33.520000+00:00,43.335,77.235,38.2,4.4,mb,50.0,124.8,,1.04,us,usp000e1d9,2014-11-07T01:27:20.545Z,"3 km N of Talghar, Kazakhstan",earthquake,,8.1,,16.0,reviewed,us,us,39.4670015820816,2005,10,9,282,40,recent
2005-10-08 06:25:58.760000+00:00,42.074,76.116,10.0,4.6,mb,41.0,103.5,,0.91,us,usp000e14d,2014-11-07T01:27:19.140Z,"43 km S of Balykchy, Kyrgyzstan",earthquake,,,,8.0,reviewed,us,us,129.71342120049158,2005,10,8,281,40,recent
2005-08-23 22:09:00.940000+00:00,44.842,78.746,6.2,3.5,m,9.0,169.7,,,us,usp000dxx5,2014-11-07T01:26:51.784Z,"6 km W of Tekeli, Kazakhstan",earthquake,,,,,reviewed,nnc,nnc,245.05387635870312,2005,8,23,235,34,recent
2005-08-16 17:21:04.600000+00:00,43.64,77.312,0.0,3.5,m,8.0,169.6,,,us,usp000dxfs,2014-11-07T01:26:49.669Z,"32 km SE of Kapshagay, Kazakhstan",earthquake,,,,,reviewed,nnc,nnc,69.87022689012942,2005,8,16,228,33,recent
2005-07-05 03:07:24.180000+00:00,41.494,74.723,10.0,4.6,mb,54.0,51.2,,1.02,us,usp000dujf,2014-11-07T01:26:25.879Z,"97 km WNW of At-Bashi, Kyrgyzstan",earthquake,,,,22.0,reviewed,us,us,251.1251487901152,2005,7,5,186,27,recent
2005-06-24 09:33:22.740000+00:00,43.017,77.228,17.6,4.6,mb,50.0,55.2,,0.95,us,usp000dtth,2022-07-14T15:43:55.484Z,"31 km S of Talghar, Kazakhstan",earthquake,,,,18.0,reviewed,us,us,30.51494296711639,2005,6,24,175,25,recent
2005-06-15 21:17:57.460000+00:00,42.617,80.179,10.0,3.6,mb,11.0,130.2,,1.39,us,usp000dt59,2014-11-07T01:26:13.779Z,"90 km ESE of Kegen, Kazakhstan",earthquake,,,,1.0,reviewed,us,us,274.99153256676317,2005,6,15,166,24,recent
2005-05-24 22:34:54.910000+00:00,44.23,77.84,18.7,3.5,m,12.0,168.4,,,us,usp000drhd,2014-11-07T01:25:57.962Z,"18 km SW of Saryozek, Kazakhstan",earthquake,,,,,reviewed,nnc,nnc,147.90179226660098,2005,5,24,144,21,recent
2005-04-20 17:48:56.870000+00:00,42.529,76.414,41.5,3.9,mb,11.0,209.5,,0.97,us,usp000dnux,2014-11-07T01:25:38.625Z,"20 km ENE of Balykchy, Kyrgyzstan",earthquake,,12.6,,1.0,reviewed,us,us,73.58460450189844,2005,4,20,110,16,recent
2005-04-06 08:44:57.290000+00:00,41.351,78.731,21.2,5.1,mwc,318.0,22.4,,0.86,us,usp000dmdm,2022-05-02T17:53:00.402Z,"125 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,,,,,reviewed,us,hrv,247.5809554084249,2005,4,6,96,14,recent
2005-02-17 13:32:34.830000+00:00,41.583,79.332,10.0,4.5,mb,14.0,123.1,,0.94,us,usp000dgc4,2014-11-07T01:25:00.743Z,"90 km WNW of Aksu, China",earthquake,,,,1.0,reviewed,us,us,263.4158142757194,2005,2,17,48,7,recent
2005-02-17 08:36:11.190000+00:00,41.581,79.33,30.0,3.7,mb,16.0,118.0,,1.18,us,usp000dgbr,2014-11-07T01:25:00.707Z,"90 km WNW of Aksu, China",earthquake,,0.0,,1.0,reviewed,us,us,263.43456890123684,2005,2,17,48,7,recent
2005-02-15 11:33:58.480000+00:00,41.616,79.356,29.8,4.7,mb,55.0,89.3,,0.85,us,usp000dg6p,2014-11-07T01:24:59.898Z,"90 km WNW of Aksu, China",earthquake,,,,16.0,reviewed,us,us,262.5714479612869,2005,2,15,46,7,recent
2005-02-15 11:16:16.320000+00:00,41.754,79.399,29.0,5.3,mb,215.0,78.9,,0.75,us,usp000dg6m,2022-07-14T18:07:07.494Z,"97 km NW of Aksu, China",earthquake,,,,103.0,reviewed,us,us,255.88489865603202,2005,2,15,46,7,recent
2005-02-14 23:38:08.660000+00:00,41.728,79.44,22.0,6.1,mwc,623.0,23.1,,0.91,us,usp000dg5h,2022-07-14T18:08:56.560Z,"92 km NW of Aksu, China",earthquake,,,,,reviewed,us,hrv,260.34004517127613,2005,2,14,45,7,recent
2005-01-19 06:28:19.810000+00:00,41.921,79.169,38.8,5.1,mb,144.0,44.0,,0.98,us,usp000ddrp,2022-05-02T17:43:11.419Z,"83 km SE of Ak-Suu, Kyrgyzstan",earthquake,,6.6,,69.0,reviewed,us,us,229.54603838630246,2005,1,19,19,3,recent
2004-11-29 00:44:56.790000+00:00,41.75,75.085,10.0,4.5,mb,37.0,189.4,,0.67,us,usp000d9hu,2014-11-07T01:24:06.987Z,"83 km WNW of Naryn, Kyrgyzstan",earthquake,,,,15.0,reviewed,us,us,209.75119369666288,2004,11,29,334,49,recent
2004-09-23 15:06:33.970000+00:00,40.727,77.527,42.1,4.3,mb,25.0,102.0,,1.18,us,usp000d4xf,2014-11-07T01:23:32.958Z,"150 km ESE of Naryn, Kyrgyzstan",earthquake,,15.0,,8.0,reviewed,us,us,269.4049844745722,2004,9,23,267,39,recent
2004-09-02 22:07:37.430000+00:00,44.007,75.073,10.0,4.9,mb,9.0,140.6,,1.68,us,usp000d3dx,2020-04-16T17:38:30.448Z,"105 km ESE of Khantau, Kazakhstan",earthquake,,0.0,,1.0,reviewed,us,us,176.46556388944492,2004,9,2,246,36,recent
2004-08-14 03:21:43.140000+00:00,41.002,78.496,35.8,4.0,mb,21.0,146.5,,1.05,us,usp000d240,2014-11-07T01:23:12.462Z,"138 km W of Aykol, China",earthquake,,12.3,,2.0,reviewed,us,us,269.14632778226314,2004,8,14,227,33,recent
2004-06-02 17:15:12.410000+00:00,42.311,74.91,18.2,4.8,mb,74.0,52.4,,0.86,us,usp000cwy5,2014-11-07T01:22:31.545Z,"64 km S of Kant, Kyrgyzstan",earthquake,,,,35.0,reviewed,us,us,182.60326078680734,2004,6,2,154,23,recent
2004-05-24 07:09:20.940000+00:00,40.979,77.978,47.2,4.3,mb,41.0,48.0,,1.0,us,usp000cw2d,2014-11-07T01:22:23.650Z,"145 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,9.7,,11.0,reviewed,us,us,252.96586074648425,2004,5,24,145,22,recent
2004-04-25 04:15:18.590000+00:00,41.409,74.871,10.0,3.9,mb,11.0,176.4,,0.93,us,usp000ctbx,2014-11-07T01:22:05.344Z,"82 km WNW of At-Bashi, Kyrgyzstan",earthquake,,0.0,,1.0,reviewed,us,us,249.83043300152266,2004,4,25,116,17,recent
2004-02-15 02:00:34.670000+00:00,41.939,79.654,54.1,3.8,mb,14.0,173.6,,0.85,us,usp000cm6y,2014-11-07T01:21:21.335Z,"98 km NNW of Aksu, China",earthquake,,21.5,,1.0,reviewed,us,us,262.1346355484662,2004,2,15,46,7,recent
2004-01-23 13:39:59.040000+00:00,41.68,79.138,47.8,4.6,mb,45.0,134.9,,0.69,us,usp000cjgt,2014-11-07T01:21:07.073Z,"104 km SSE of Ak-Suu, Kyrgyzstan",earthquake,,10.8,,14.0,reviewed,us,us,244.1643078123494,2004,1,23,23,4,recent
2004-01-20 10:13:07.780000+00:00,41.281,77.611,56.0,3.8,mb,11.0,168.9,,0.69,us,usp000cjag,2014-11-07T01:21:06.273Z,"102 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,18.9,,1.0,reviewed,us,us,211.2730802345127,2004,1,20,20,4,recent
2004-01-16 09:06:20.860000+00:00,42.534,75.348,27.5,4.9,mwc,132.0,33.1,,0.76,us,usp000cj02,2016-11-10T00:23:36.921Z,"34 km S of Tokmok, Kyrgyzstan",earthquake,,10.9,,,reviewed,us,hrv,139.18042019273642,2004,1,16,16,3,recent
2003-12-31 09:44:59.880000+00:00,43.566,77.253,33.0,3.7,mb,10.0,230.8,,0.65,us,usp000cgmv,2014-11-07T01:20:51.910Z,"24 km NE of Otegen Batyra, Kazakhstan",earthquake,,,,1.0,reviewed,us,us,60.37016694285012,2003,12,31,365,1,recent
2003-12-01 14:30:01.670000+00:00,42.91,80.482,21.4,4.8,mb,65.0,91.8,,0.75,us,usp000ce9u,2014-11-07T01:20:38.652Z,"103 km E of Kegen, Kazakhstan",earthquake,,,,33.0,reviewed,us,us,294.4499286983617,2003,12,1,335,49,recent
2003-12-01 10:28:55.020000+00:00,42.987,80.531,10.0,5.2,mb,176.0,88.4,,1.1,us,usp000ce9j,2022-05-02T16:55:01.575Z,"101 km SSW of Qapqal, China",earthquake,,,,94.0,reviewed,us,us,297.7534589874088,2003,12,1,335,49,recent
2003-12-01 01:38:31.960000+00:00,42.905,80.515,10.0,6.0,mwc,502.0,29.8,,1.05,us,usp000ce8k,2022-05-02T16:54:54.914Z,"106 km E of Kegen, Kazakhstan",earthquake,,,,,reviewed,us,hrv,297.17793532343495,2003,12,1,335,49,recent
2003-08-23 12:05:11.730000+00:00,41.306,78.952,33.0,4.5,mb,54.0,145.5,,0.81,us,usp000c5r1,2014-11-07T01:19:34.740Z,"106 km WNW of Aykol, China",earthquake,,,,27.0,reviewed,us,us,263.0477550395158,2003,8,23,235,34,recent
2003-07-28 04:57:32.900000+00:00,41.732,74.723,33.0,3.9,mb,15.0,168.0,,0.98,us,usp000c3jp,2014-11-07T01:19:19.117Z,"109 km NW of At-Bashi, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,232.80098931634848,2003,7,28,209,31,recent
2003-02-18 21:34:52.500000+00:00,41.274,77.581,33.0,3.5,mb,10.0,,,0.97,us,usp000bqzd,2014-11-07T01:17:49.518Z,"101 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,211.3210582677462,2003,2,18,49,8,recent
2003-01-29 12:33:47.950000+00:00,41.473,79.627,33.0,3.9,mb,16.0,,,0.76,us,usp000bphj,2014-11-07T01:17:39.532Z,"63 km WNW of Aksu, China",earthquake,,,,7.0,reviewed,us,us,290.0836899539756,2003,1,29,29,5,recent
2002-11-12 08:26:17.460000+00:00,40.884,78.432,33.0,4.4,mb,21.0,,,1.04,us,usp000bhh7,2014-11-07T01:17:06.998Z,"143 km W of Aykol, China",earthquake,,,,8.0,reviewed,us,us,278.16116094905743,2002,11,12,316,46,recent
2002-09-21 03:21:48.230000+00:00,40.876,77.736,59.2,4.1,mb,16.0,,,1.37,us,usp000bcsm,2014-11-07T01:16:33.204Z,"148 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,16.6,,5.0,reviewed,us,us,257.4426497758665,2002,9,21,264,38,recent
2002-05-31 10:47:46.280000+00:00,43.251,78.688,53.0,3.7,mb,12.0,,,0.66,us,usp000b59s,2014-11-07T01:15:41.522Z,"50 km WNW of Kegen, Kazakhstan",earthquake,,9.5,,1.0,reviewed,us,us,148.3719510378847,2002,5,31,151,22,recent
2002-05-10 15:35:04.760000+00:00,42.207,74.501,10.0,4.4,mb,36.0,,,1.25,us,usp000b42u,2014-11-07T01:15:36.524Z,"68 km SE of Sosnovka, Kyrgyzstan",earthquake,,,,19.0,reviewed,us,us,217.68937800861622,2002,5,10,130,19,recent
2002-03-26 04:32:31.610000+00:00,42.863,78.686,10.0,4.0,mb,15.0,,,1.22,us,usp000b12r,2014-11-07T01:15:14.276Z,"30 km ENE of Tyup, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,150.05568356845657,2002,3,26,85,13,recent
2002-02-24 22:28:52.680000+00:00,43.359,80.218,33.0,4.4,mb,25.0,,,1.35,us,usp000az4a,2014-11-07T01:14:57.817Z,"85 km SW of Qapqal, China",earthquake,,,,7.0,reviewed,us,us,272.7553813527829,2002,2,24,55,8,recent
2002-02-15 11:54:25.120000+00:00,41.405,78.747,77.7,3.7,mb,11.0,,,1.24,us,usp000ayh9,2014-11-07T01:14:55.204Z,"120 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,,20.3,,1.0,reviewed,us,us,243.68457832959695,2002,2,15,46,7,recent
2001-11-18 01:28:55.130000+00:00,42.656,74.132,10.0,4.4,mb,37.0,,,0.9,us,usp000at1u,2014-11-07T01:14:16.148Z,"19 km E of Sosnovka, Kyrgyzstan",earthquake,,,,13.0,reviewed,us,us,228.48926111045873,2001,11,18,322,46,recent
2001-10-25 19:18:05.110000+00:00,40.718,77.659,33.0,4.4,mb,21.0,,,1.32,us,usp000arn1,2014-11-07T01:14:03.004Z,"160 km ESE of Naryn, Kyrgyzstan",earthquake,,,,7.0,reviewed,us,us,272.79111891131606,2001,10,25,298,43,recent
2001-10-19 14:56:48.440000+00:00,42.185,79.337,33.0,4.7,mb,25.0,,,0.79,us,usp000ar85,2014-11-07T01:14:00.952Z,"75 km ESE of Ak-Suu, Kyrgyzstan",earthquake,,,,11.0,reviewed,us,us,225.9727267764132,2001,10,19,292,42,recent
2001-09-20 23:17:53.150000+00:00,41.641,79.336,39.2,4.4,mb,41.0,,,0.93,us,usp000aphe,2014-11-07T01:13:49.492Z,"93 km WNW of Aksu, China",earthquake,,8.1,,19.0,reviewed,us,us,259.51791947879644,2001,9,20,263,38,recent
2001-09-13 12:00:30.910000+00:00,41.081,75.563,25.5,4.5,mb,35.0,,,1.02,us,usp000ap3s,2014-11-07T01:13:47.701Z,"22 km WSW of At-Bashi, Kyrgyzstan",earthquake,,5.7,,12.0,reviewed,us,us,249.05499091111864,2001,9,13,256,37,recent
2001-07-16 14:33:04.620000+00:00,43.477,77.894,33.0,3.8,mb,19.0,,,1.08,us,usp000ajn1,2014-11-07T01:13:17.378Z,"25 km ENE of Turgen, Kazakhstan",earthquake,,,,3.0,reviewed,us,us,92.87981273955018,2001,7,16,197,29,recent
2001-07-11 17:49:21.420000+00:00,41.034,78.255,55.2,3.9,mb,24.0,,,1.07,us,usp000ajcp,2014-11-07T01:13:16.444Z,"146 km S of Kyzyl-Suu, Kyrgyzstan",earthquake,,10.3,,9.0,reviewed,us,us,256.59477670843125,2001,7,11,192,28,recent
2001-05-22 15:02:36.820000+00:00,42.164,76.592,33.0,4.3,mb,14.0,,,1.11,us,usp000afbq,2014-11-07T01:12:49.664Z,"46 km SE of Balykchy, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,106.53409058529665,2001,5,22,142,21,recent
2001-02-21 12:15:16.570000+00:00,42.791,74.937,10.0,3.9,mb,14.0,,,1.17,us,usp000aa1y,2014-11-07T01:12:10.643Z,"13 km SSE of Kant, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,161.0403267225241,2001,2,21,52,8,recent
2001-01-17 01:49:01.080000+00:00,44.165,80.287,10.0,4.8,mb,8.0,,,1.43,us,usp000a7ub,2014-11-07T01:11:56.884Z,"22 km E of Zharkent, Kazakhstan",earthquake,,,,1.0,reviewed,us,us,299.3853332563857,2001,1,17,17,3,recent
2000-12-19 00:59:49.980000+00:00,44.384,77.537,33.0,3.6,mb,10.0,,,0.93,us,usp000a6af,2014-11-07T01:11:44.774Z,"34 km W of Saryozek, Kazakhstan",earthquake,,,,2.0,reviewed,us,us,152.4963635625487,2000,12,19,354,51,recent
2000-08-08 01:15:09.190000+00:00,42.099,76.973,33.0,5.0,mwc,239.0,,,0.82,us,usp0009y3d,2022-04-29T18:47:50.180Z,"17 km WSW of Kadzhi-Say, Kyrgyzstan",earthquake,,,,,reviewed,us,hrv,111.62491686433157,2000,8,8,221,32,recent
2000-08-02 22:44:06.480000+00:00,41.755,79.591,33.0,4.3,mb,20.0,,,1.02,us,usp0009xp0,2014-11-07T01:10:47.683Z,"85 km NW of Aksu, China",earthquake,,,,4.0,reviewed,us,us,268.7589969514528,2000,8,2,215,31,recent
2000-07-01 11:02:51.920000+00:00,41.836,79.493,33.0,4.1,mb,11.0,,,1.18,us,usp0009vhk,2014-11-07T01:10:29.289Z,"97 km NW of Aksu, China",earthquake,,,,4.0,reviewed,us,us,256.9680377604127,2000,7,1,183,26,recent
2000-06-01 04:09:51.480000+00:00,41.074,75.754,41.6,4.0,mb,24.0,,,0.64,us,usp0009tr9,2014-11-07T01:10:15.387Z,"11 km SSW of At-Bashi, Kyrgyzstan",earthquake,,8.2,,7.0,reviewed,us,us,243.3711139659418,2000,6,1,153,22,recent
2000-05-06 03:08:40.480000+00:00,41.604,79.487,60.7,4.4,mb,,,,0.81,us,usp0009sfj,2014-11-07T01:10:04.361Z,"81 km NW of Aksu, China",earthquake,,8.5,,8.0,reviewed,us,us,271.8572406974415,2000,5,6,127,18,recent
2000-04-18 23:06:19.190000+00:00,41.449,77.928,33.0,4.1,mb,,,,1.27,us,usp0009rgy,2014-11-07T01:09:54.904Z,"98 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,6.0,reviewed,us,us,203.17033119216444,2000,4,18,109,16,recent
2000-03-17 01:20:39.600000+00:00,40.822,78.244,51.8,4.5,mb,,,,1.07,us,usp0009pt3,2014-11-07T01:09:42.576Z,"160 km W of Aykol, China",earthquake,,12.2,,4.0,reviewed,us,us,277.60175519287856,2000,3,17,77,11,recent
1999-12-17 10:15:02.200000+00:00,40.759,77.272,33.0,4.5,mb,,,,0.91,us,usp0009jy5,2014-11-07T01:09:09.909Z,"130 km SE of Naryn, Kyrgyzstan",earthquake,,,,5.0,reviewed,us,us,262.4220084496047,1999,12,17,351,50,recent
1999-12-06 08:17:28.940000+00:00,42.716,76.45,21.8,4.4,mb,,,,0.96,us,usp0009jh7,2014-11-07T01:09:07.040Z,"35 km NE of Balykchy, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,54.710793992504954,1999,12,6,340,49,recent
1999-12-06 07:33:11.160000+00:00,42.629,76.322,20.9,5.2,mwc,,,,1.04,us,usp0009jh5,2022-04-29T18:19:48.079Z,Kyrgyzstan,earthquake,,,,,reviewed,us,hrv,68.83061112524518,1999,12,6,340,49,recent
1999-07-03 03:23:08.680000+00:00,40.731,77.109,33.0,4.0,mb,,,,1.48,us,usp0009azc,2014-11-07T01:08:02.025Z,"120 km ESE of At-Bashi, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,264.1616856610096,1999,7,3,184,26,recent
1999-05-19 02:25:03.190000+00:00,43.087,76.112,10.0,4.4,mb,,,,1.08,us,usp00098a2,2014-11-07T01:07:41.651Z,"47 km NE of Kemin, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,61.565573954030086,1999,5,19,139,20,recent
1999-05-13 20:38:34.520000+00:00,42.721,78.937,10.0,3.8,mb,,,,0.84,us,usp00097wp,2014-11-07T01:07:40.303Z,"40 km SW of Kegen, Kazakhstan",earthquake,,,,2.0,reviewed,us,us,173.5287253983506,1999,5,13,133,19,recent
1999-03-18 11:06:59.300000+00:00,41.544,79.019,33.0,3.9,mb,,,,1.14,us,usp00094qn,2014-11-07T01:07:14.586Z,"112 km WNW of Aksu, China",earthquake,,,,3.0,reviewed,us,us,247.2706471260669,1999,3,18,77,11,recent
1999-02-27 17:28:43.700000+00:00,41.163,76.268,33.0,3.9,mb,,,,1.21,us,usp00093jy,2014-11-07T01:07:05.668Z,Kyrgyzstan,earthquake,,,,3.0,reviewed,us,us,221.02961446057157,1999,2,27,58,8,recent
1999-02-27 17:15:17.780000+00:00,41.242,76.763,33.0,4.6,mb,,,,1.29,us,usp00093jx,2014-11-07T01:07:05.662Z,"67 km ESE of Naryn, Kyrgyzstan",earthquake,,,,23.0,reviewed,us,us,206.78821497255845,1999,2,27,58,8,recent
1998-12-06 11:57:29.330000+00:00,41.457,79.154,33.0,4.4,mb,,,,0.8,us,usp0008z8e,2014-11-07T01:06:36.799Z,"98 km WNW of Aksu, China",earthquake,,,,10.0,reviewed,us,us,262.0602553502679,1998,12,6,340,49,recent
1998-12-05 21:59:05.980000+00:00,41.559,79.163,33.0,4.8,mb,,,,0.81,us,usp0008z7m,2014-11-07T01:06:36.626Z,"102 km WNW of Aksu, China",earthquake,,,,23.0,reviewed,us,us,254.71977828331353,1998,12,5,339,49,recent
1998-11-21 11:46:08.460000+00:00,42.211,73.999,18.3,4.6,mb,,,,1.11,us,usp0008yj2,2014-11-07T01:06:28.327Z,"48 km S of Sosnovka, Kyrgyzstan",earthquake,,8.1,,24.0,reviewed,us,us,254.72625028289363,1998,11,21,325,47,recent
1998-11-01 04:42:58.360000+00:00,42.705,79.818,33.0,3.9,mb,,,,1.22,us,usp0008xdc,2014-11-07T01:06:20.654Z,"60 km SE of Kegen, Kazakhstan",earthquake,,,,3.0,reviewed,us,us,244.08999691479036,1998,11,1,305,44,recent
1998-10-26 15:20:16.330000+00:00,41.878,79.449,33.0,4.1,mb,,,,0.28,us,usp0008x3f,2014-11-07T01:06:17.877Z,"102 km SE of Ak-Suu, Kyrgyzstan",earthquake,,,,1.0,reviewed,us,us,251.34143382148082,1998,10,26,299,44,recent
1998-09-18 11:19:21.170000+00:00,40.875,78.393,54.3,4.5,mb,,,,1.33,us,usp0008v4y,2014-11-07T01:06:04.319Z,"147 km W of Aykol, China",earthquake,,14.0,,16.0,reviewed,us,us,277.5763687058098,1998,9,18,261,38,recent
1998-09-18 03:53:16.660000+00:00,40.952,78.498,45.4,4.8,mb,,,,1.1,us,usp0008v43,2022-04-29T17:42:31.793Z,"137 km W of Aykol, China",earthquake,,9.6,,41.0,reviewed,us,us,274.0856213597932,1998,9,18,261,38,recent
1998-09-18 02:51:34.640000+00:00,40.962,78.4,52.1,4.8,mb,,,,0.99,us,usp0008v3z,2014-11-07T01:06:04.233Z,"146 km W of Aykol, China",earthquake,,9.4,,46.0,reviewed,us,us,269.22103720410917,1998,9,18,261,38,recent
